,Index,Org ID,Name,Website,Country,Description,Founded,Industry,Num of employees
643,19611,,Le-Haas,https://www.maxwell.info/,Saint Kitts and Nevis,Multi-lateral high-level hub,2012,Legislative Office,
644,19624,,Kim Ltd,http://www.greer-moon.com/,New Caledonia,Enhanced regional access,1978,Packaging / Containers,
645,19655,,Benson Inc,https://lindsey-haas.net/,Belgium,Open-source fault-tolerant hierarchy,1982,Law Practice / Law Firms,
646,19670,,Parks-Shepard,http://livingston-peters.com/,Japan,Enterprise-wide holistic synergy,1979,Furniture,
647,19685,,Solomon-Stanton,http://www.dixon.com/,Palestinian Territory,Front-line attitude-oriented matrices,1971,Venture Capital / VC,
648,19713,,Valdez PLC,https://lam.com/,Zambia,Public-key intermediate Graphical User Interface,1973,Staffing / Recruiting,
649,19782,,Garrett Group,http://www.poole.net/,Italy,Reactive static toolset,1984,Management Consulting,
650,19798,,Estrada LLC,http://gross.net/,San Marino,Realigned directional attitude,2002,Media Production,
651,19843,,Baxter Group,https://dawson.com/,Martinique,Phased heuristic challenge,2022,Banking / Mortgage,
652,19860,,Wood Ltd,http://www.williamson.com/,Gabon,Open-source holistic artificial intelligence,2015,Newspapers / Journalism,
653,19952,,Haley-Brewer,https://sims.org/,Mexico,Enterprise-wide local knowledge user,1979,Museums / Institutions,
654,19966,,Farrell-Willis,http://estes.org/,Chad,Intuitive client-server customer loyalty,1975,Museums / Institutions,
655,19982,,Kline-Dalton,https://www.jones.com/,Puerto Rico,Future-proofed fault-tolerant forecast,1997,Health / Fitness,
656,20014,,Calderon PLC,http://www.stevenson-reilly.org/,Latvia,Organized disintermediate forecast,2016,Information Technology / IT,
657,20174,,Bernard-Aguilar,http://www.wright.info/,Iran,Programmable full-range adapter,1978,Investment Management / Hedge Fund / Private Equity,
658,20217,,Levy Group,http://frey-snow.biz/,Niger,Upgradable responsive synergy,1986,Medical Practice,
659,20298,,Mcintosh Ltd,https://reyes.com/,Ireland,Cloned upward-trending migration,1996,Cosmetics,
660,20346,,Franklin-Dudley,https://harper.org/,French Guiana,Synergistic 6thgeneration solution,1995,Nanotechnology,
661,20374,,Bentley and Sons,https://www.blackburn-underwood.info/,Equatorial Guinea,Compatible directional functionalities,2014,Industrial Automation,
662,20434,,Aguirre-Hensley,https://www.rollins.com/,Angola,Cross-group contextually-based circuit,2022,Venture Capital / VC,
663,20452,,Morris Ltd,https://foster.com/,Uganda,Total leadingedge adapter,1994,Think Tanks,
664,20482,,Conley-Torres,http://holder.net/,Philippines,Visionary holistic attitude,1985,Insurance,
665,20518,,Curry and Sons,https://duffy-tran.info/,Mali,Open-architected zero tolerance matrix,1975,Legal Services,
666,20533,,Wolfe-Browning,https://www.mays.biz/,Saint Vincent and the Grenadines,Seamless tertiary success,1993,Accounting,
667,20554,,Fitzpatrick Ltd,http://www.hinton-brandt.biz/,French Polynesia,Pre-emptive 24/7 functionalities,2000,Venture Capital / VC,
668,20583,,Joyce-Logan,http://archer.net/,Maldives,Open-source asynchronous database,1998,Animation,
669,20616,,Parker-Rosales,http://www.zavala-sims.com/,Macao,Vision-oriented tangible solution,2010,Think Tanks,
670,20660,,Dorsey LLC,http://joseph-trevino.com/,Saint Martin,Fully-configurable didactic circuit,2006,Staffing / Recruiting,
671,20691,,Dodson-Maxwell,http://wright.com/,Algeria,Streamlined explicit website,2005,Financial Services,
672,20708,,Giles LLC,https://andrews-harrell.com/,Tunisia,Down-sized dedicated Internet solution,2020,Security / Investigations,
673,20710,,Foster-Vaughn,http://www.tapia-costa.net/,Czech Republic,Re-contextualized bottom-line migration,2000,Luxury Goods / Jewelry,
674,20715,,Bray-Harrison,https://www.horne.com/,Latvia,Up-sized interactive info-mediaries,1990,Computer / Network Security,
675,20759,,Armstrong-Chen,http://dorsey.com/,Mozambique,Inverse clear-thinking framework,1996,Online Publishing,
676,20762,,Elliott LLC,http://www.hill.com/,Sri Lanka,Synergistic transitional throughput,1988,Luxury Goods / Jewelry,
677,20802,,Munoz-Nunez,http://carey-downs.com/,Mozambique,Reduced systemic workforce,2022,Public Relations / PR,
678,20803,,Burns-Beltran,http://richmond.com/,Turkmenistan,Reactive well-modulated focus group,1989,Wine / Spirits,
679,20834,,Silva PLC,http://www.oneal.com/,Oman,Fundamental fresh-thinking pricing structure,1987,Medical Practice,
680,20858,,Dudley-Hays,https://galvan-castillo.com/,British Indian Ocean Territory (Chagos Archipelago),Assimilated multimedia process improvement,1999,Sporting Goods,
681,20899,,Barnes Ltd,https://www.villegas.com/,Belgium,Sharable responsive frame,1975,Fundraising,
682,20901,,Mitchell-Livingston,https://www.moreno.com/,Peru,Enterprise-wide disintermediate Graphical User Interface,2006,Civic / Social Organization,
683,20942,,Pierce-Gill,http://randolph.com/,Namibia,Assimilated empowering data-warehouse,2002,Motion Pictures / Film,
684,20945,,Olsen PLC,http://www.oliver.biz/,French Southern Territories,Programmable fresh-thinking extranet,2012,Supermarkets,
685,20954,,Camacho LLC,http://www.macdonald.com/,Yemen,Open-architected non-volatile emulation,2013,Primary / Secondary Education,
686,20966,,Simmons-Stevenson,http://hammond.com/,Cambodia,Quality-focused zero administration Internet solution,1974,Online Publishing,
687,20984,,Warner-Nunez,http://archer-lambert.com/,Barbados,Re-engineered dynamic forecast,1980,Accounting,
688,21011,,Garner LLC,http://www.reynolds.com/,Senegal,De-engineered contextually-based conglomeration,2012,Capital Markets / Hedge Fund / Private Equity,
689,21042,,Chandler-Craig,https://www.gallagher.com/,China,Enterprise-wide homogeneous protocol,2021,Food / Beverages,
690,21047,,Mcgrath PLC,https://www.hopkins-alvarez.com/,Timor-Leste,Front-line scalable hierarchy,1990,Logistics / Procurement,
691,21076,,Serrano Group,https://www.todd.biz/,Cameroon,Adaptive multi-tasking moderator,1991,Computer Software / Engineering,
692,21107,,Shields-Velasquez,http://www.wilkerson.com/,Guatemala,User-friendly full-range synergy,2019,Alternative Dispute Resolution,
693,21142,,Horne-Clay,https://miranda-vang.biz/,Bermuda,Integrated upward-trending application,1981,Medical Equipment,
694,21228,,Guzman-Randall,http://www.snow.com/,Antarctica (the territory South of 60 deg S),Polarized fault-tolerant circuit,2009,Facilities Services,
695,21231,,Trevino-Potts,https://cox-nelson.com/,Guyana,Realigned 24/7 throughput,1986,Accounting,
696,21234,,Schmitt-Montgomery,http://www.sherman.biz/,United Arab Emirates,Reduced stable initiative,1993,Translation / Localization,
697,21237,,Dougherty-Dixon,http://mckee.com/,Bangladesh,Secured asymmetric open architecture,1984,Apparel / Fashion,
698,21273,,Clayton-Yates,http://frederick.net/,Togo,Focused background neural-net,2016,Publishing Industry,
699,21460,,Moon Group,http://duarte.biz/,Slovenia,Ameliorated multi-state standardization,1992,Museums / Institutions,
700,21530,,Fritz-Kline,http://duke.com/,Puerto Rico,Profit-focused multi-state model,2020,Commercial Real Estate,
701,21570,,Rubio-Velez,https://moran-singh.com/,Ghana,Extended multi-state task-force,2002,Medical Practice,
702,21603,,Benson PLC,http://www.bird-escobar.com/,Somalia,Right-sized homogeneous Local Area Network,2004,Defense / Space,
703,21607,,Knapp-Lin,http://www.harmon.com/,Thailand,Robust uniform workforce,2014,Food Production,
704,21625,,Perry Group,http://boyle.com/,Nauru,Reactive full-range toolset,2006,Information Services,
705,21657,,Sanders Ltd,http://www.west.biz/,Mongolia,Streamlined hybrid process improvement,1989,Printing,
706,21689,,Cortez-King,https://www.morgan-black.biz/,Micronesia,Operative full-range framework,2002,Cosmetics,
707,21733,,Brewer Inc,http://www.steele.info/,Barbados,Open-architected methodical functionalities,2010,Music,
708,21747,,Gates-Nguyen,http://www.mullen.com/,Madagascar,Programmable dedicated service-desk,1973,Glass / Ceramics / Concrete,
709,21757,,Wood LLC,https://ray.com/,Saint Pierre and Miquelon,Upgradable full-range installation,1994,Package / Freight Delivery,
710,21775,,Jones-Lawson,http://hutchinson-velasquez.org/,New Zealand,Sharable cohesive forecast,2001,Medical Equipment,
711,21786,,Roy-Cain,https://www.lozano.com/,Djibouti,Profound asynchronous array,1996,Biotechnology / Greentech,
712,21790,,Porter Group,https://shaw.com/,Faroe Islands,Multi-layered 24hour instruction set,2021,Management Consulting,
713,21831,,Walls PLC,http://avery-garrett.com/,Saint Vincent and the Grenadines,Organic national implementation,1990,E - Learning,
714,21842,,Cooper Ltd,https://gamble-carr.org/,Wallis and Futuna,Adaptive uniform moratorium,2003,Human Resources / HR,
715,21868,,Tanner and Sons,https://www.williamson.net/,Lao People's Democratic Republic,Versatile transitional pricing structure,1972,Design,
716,21881,,Salazar-Keller,http://wolfe.org/,Congo,Proactive heuristic emulation,1998,Legislative Office,
717,21888,,Tapia-Hahn,http://house.com/,Cocos (Keeling) Islands,Optional solution-oriented infrastructure,1973,Graphic Design / Web Design,
718,21918,,Boyer-Harmon,http://www.shelton-pennington.com/,United Kingdom,Versatile encompassing portal,1993,Veterinary,
719,21924,,Clay-Decker,http://www.keller.com/,Qatar,Streamlined context-sensitive utilization,1976,Machinery,
720,21929,,Cohen LLC,https://www.acosta.info/,Guadeloupe,Optional empowering matrices,1994,Industrial Automation,
721,21956,,Rollins PLC,https://www.schmidt-fisher.com/,Mozambique,Diverse mission-critical structure,2022,Medical Equipment,
722,22000,,Trujillo and Sons,https://valenzuela-patterson.com/,Guyana,Advanced disintermediate function,1976,Sporting Goods,
723,22073,,Lawson PLC,https://www.dawson.info/,Guam,Future-proofed client-driven ability,1993,Telecommunications,
724,22134,,Reese-Love,http://potter.com/,French Southern Territories,Configurable demand-driven framework,1999,Maritime,
725,22148,,Hunter and Sons,https://barry.com/,Belgium,Cross-platform cohesive alliance,1971,Entertainment / Movie Production,
726,22200,,Cobb and Sons,http://heath-chaney.com/,China,Switchable didactic concept,1977,Primary / Secondary Education,
727,22232,,Choi-Fernandez,https://www.beck-walls.org/,Belarus,Self-enabling optimal benchmark,2003,Railroad Manufacture,
728,22233,,Holland Group,http://www.martin.com/,Aruba,Total didactic task-force,2000,Glass / Ceramics / Concrete,
729,22275,,Villa and Sons,http://www.hahn.org/,Syrian Arab Republic,Switchable 24/7 software,1979,Public Safety,
730,22277,,Lozano and Sons,http://www.clements-small.biz/,Croatia,Synchronized context-sensitive service-desk,1984,Sports,
731,22326,,Valdez-Gardner,https://shepard.net/,Saint Lucia,Cross-platform real-time benchmark,1973,Nanotechnology,
732,22331,,Figueroa-Olson,https://www.jacobson.com/,Myanmar,Object-based client-driven hub,2004,Automotive,
733,22403,,Bender and Sons,http://www.brown.com/,Heard Island and McDonald Islands,Automated multimedia focus group,1994,Marketing / Advertising / Sales,
734,22425,,Yates Inc,https://www.patrick.com/,Mauritius,Advanced client-server artificial intelligence,1988,Law Practice / Law Firms,
735,22529,,Cross LLC,https://www.mendez.com/,Oman,Business-focused stable extranet,2014,Packaging / Containers,
736,22547,,Melendez-Barton,http://barrett.com/,Cayman Islands,Decentralized attitude-oriented analyzer,1999,Public Relations / PR,
737,22551,,Mcintosh Group,http://buchanan.biz/,Austria,Multi-tiered client-driven installation,1997,Professional Training,
738,22557,,Sampson-Schaefer,http://www.rivas-todd.biz/,Colombia,User-friendly tangible success,2008,Computer Games,
739,22647,,Zavala-Petersen,https://sherman.com/,Saint Barthelemy,Enhanced content-based capacity,1992,Defense / Space,
740,22651,,Holder Ltd,https://www.rodriguez-brown.biz/,Korea,Vision-oriented context-sensitive installation,2004,Fine Art,
741,22718,,Edwards-Carpenter,http://www.neal-donovan.info/,Taiwan,Fully-configurable intermediate system engine,1992,Industrial Automation,
742,22719,,Gilbert-Chapman,https://ross.biz/,Uruguay,Devolved solution-oriented migration,2018,Sports,
743,22776,,Kline-Figueroa,http://sullivan.com/,Vietnam,Profit-focused dedicated capacity,1984,Events Services,
744,22846,,Alvarez LLC,https://www.robles.com/,Macedonia,Managed responsive Internet solution,1995,Information Technology / IT,
745,22905,,Barber Ltd,https://www.macdonald-robertson.net/,Samoa,Innovative optimal data-warehouse,1999,Apparel / Fashion,
746,22921,,Shaffer Group,http://www.leon-combs.info/,Egypt,Distributed transitional orchestration,1971,Information Services,
747,22922,,Collier Inc,http://www.esparza.com/,Costa Rica,Multi-layered demand-driven approach,2013,Maritime,
748,22951,,Holt-Bridges,http://www.choi.com/,Bahrain,Persevering motivating throughput,1994,Political Organization,
749,22962,,Mahoney-Nelson,https://www.boyle.com/,Senegal,Reduced web-enabled help-desk,2006,E - Learning,
750,23009,,Rodgers-Ortega,https://wiggins.com/,Italy,User-friendly cohesive policy,1982,Marketing / Advertising / Sales,
751,23021,,Oconnell Group,http://serrano-lutz.com/,British Indian Ocean Territory (Chagos Archipelago),Front-line holistic implementation,2000,Fine Art,
752,23035,,Owen-Joseph,https://giles.net/,Tonga,Self-enabling well-modulated success,2002,Non - Profit / Volunteering,
753,23046,,Davila-Burton,http://www.wells.net/,Saint Vincent and the Grenadines,Face-to-face dedicated hardware,1975,Plastics,
754,23047,,Whitaker-Webster,http://www.cortez.info/,Djibouti,Organized logistical array,1983,Wholesale,
755,23117,,Wagner-Buckley,https://hickman-daniels.com/,Cote d'Ivoire,Intuitive content-based methodology,1973,Religious Institutions,
756,23142,,Logan and Sons,https://hill-pierce.com/,Germany,Customizable scalable paradigm,1990,Retail Industry,
757,23227,,Holden-Shannon,http://www.lara-fox.net/,Guinea-Bissau,De-engineered context-sensitive task-force,1980,Pharmaceuticals,
758,23287,,Oconnor Inc,http://york.org/,Belgium,Face-to-face impactful installation,1998,Publishing Industry,
759,23307,,Barton and Sons,https://www.case-pruitt.com/,Canada,Streamlined disintermediate database,1984,Wireless,
760,23311,,Herring-Mendoza,http://maynard.info/,Indonesia,Monitored bifurcated neural-net,1987,Design,
761,23325,,Pittman-Fernandez,https://www.hall.com/,Montserrat,Open-architected scalable strategy,1978,Animation,
762,23338,,Shelton Inc,https://pham.biz/,Botswana,Fundamental methodical contingency,2014,Restaurants,
763,23352,,Hodge-Galvan,http://hill-hill.net/,Barbados,Proactive impactful challenge,1991,Warehousing,
764,23359,,Castillo-Bond,https://www.goodman.com/,Norfolk Island,Virtual optimal Graphic Interface,2015,Law Enforcement,
765,23365,,Preston Ltd,https://stone-kelley.com/,Chile,Open-architected incremental productivity,1983,Nanotechnology,
766,23366,,Horne Ltd,http://www.bender.com/,Honduras,Ergonomic didactic moratorium,1989,Civic / Social Organization,
767,23402,,Barber-Douglas,https://www.dunlap.org/,Macao,Balanced methodical database,2011,Sports,
768,23454,,Rowland LLC,http://www.roberson.com/,Heard Island and McDonald Islands,Pre-emptive fault-tolerant Graphic Interface,2013,Capital Markets / Hedge Fund / Private Equity,
769,23518,,Eaton and Sons,http://campos-frank.com/,Turkey,Reduced analyzing project,2018,Package / Freight Delivery,
770,23597,,Phelps-Merritt,http://ortega-wall.com/,Congo,Devolved leadingedge solution,1977,Dairy,
771,23608,,Weaver-Sullivan,http://www.cowan.com/,Western Sahara,Polarized asynchronous neural-net,2000,Facilities Services,
772,23680,,Galloway LLC,https://www.gonzales.com/,Tajikistan,Advanced 6thgeneration product,1989,Human Resources / HR,
773,23705,,Butler Ltd,https://everett.com/,Cote d'Ivoire,Cross-platform fresh-thinking workforce,1999,Financial Services,
